measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,1,Number,2011,24.87502521342246,51.33759917032976,2.771335237352714
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,3,Rate,2011,0.88328654178,1.8229453054,0.09840726178
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,1,Number,2012,24.990113642138954,51.24216073251719,2.8237146475633765
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,3,Rate,2012,0.87093932004,1.7858587305799998,0.09841028137999999
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,1,Number,2013,26.662059116866704,55.45557068379317,2.981143734525113
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,3,Rate,2013,0.91204039612,1.89699229276,0.10197725167
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,1,Number,2014,26.36187653255073,54.717603851917154,2.923351145470707
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,3,Rate,2014,0.88527198664,1.83750052111,0.09817058633999999
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,1,Number,2015,25.959475483489378,54.10102918892825,2.7541531841397537
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,3,Rate,2015,0.85617868316,1.7843252633500002,0.09083570459
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,1,Number,2016,23.77157501322604,50.0462046606692,2.609051801564509
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,3,Rate,2016,0.77054245093,1.62222003286,0.08457097053
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,1,Number,2017,20.49859182056418,44.75841049823525,2.2269076566948707
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,3,Rate,2017,0.6536053803,1.42713890649,0.07100579584
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,1,Number,2018,17.627820843032872,39.969099070350666,1.9127308432471124
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,3,Rate,2018,0.5532785894700001,1.25449690878,0.06003425111
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,1,Number,2019,15.415080260357636,36.09703064276508,1.5585685730610463
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,3,Rate,2019,0.47655347752,1.11593097086,0.04818277044
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,1,Number,2020,17.91165690273895,39.98778239633465,1.925846482074725
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,3,Rate,2020,0.54575898415,1.2184071868700002,0.05867955295
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,1,Number,2021,12.965539619482136,29.94713742366911,1.3209598739480204
1,Deaths,567,Utah,3,Both,22,All ages,322,Lower respiratory infections,85,Air pollution,3,Rate,2021,0.38956967542000004,0.8998080256000001,0.03969028089
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,1990,0.000819867246077,0.0017568344760973,0.0001008353780921
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,1990,4.644355e-05,9.952053999999999e-05,5.71209e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,1991,0.0007152474472476,0.0013893398789663,0.0001804917168898
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,1991,3.9737220000000004e-05,7.718797999999999e-05,1.0027629999999999e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,1992,0.0006437638773078,0.0012216764019117,0.000176770575638
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,1992,3.501232e-05,6.644319e-05,9.614e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,1993,0.0005681856843213,0.0010634488344422,0.0001615915450837
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,1993,3.020965e-05,5.654211e-05,8.591600000000001e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,1994,0.0005169585926151,0.0010452132382859,0.0001078869155623
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,1994,2.684217e-05,5.4270860000000006e-05,5.60184e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,1995,0.0004834970188851,0.0011083563436349,3.24812286799e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,1995,2.449289e-05,5.614687e-05,1.64543e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,1996,0.0004719590493285,0.0009806868083485,0.0001017183352837
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,1996,2.330502e-05,4.842566e-05,5.02278e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,1997,0.0004494360485634,0.0008768905306909,0.0001233065514682
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,1997,2.162228e-05,4.218703e-05,5.932250000000001e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,1998,0.0004307790003126,0.0008701834257348,0.0001287120655611
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,1998,2.019363e-05,4.0791590000000004e-05,6.0336399999999995e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,1999,0.0004043662289736,0.0008481579062087,9.54007465894e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,1999,1.8477180000000002e-05,3.875587e-05,4.3592600000000005e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2000,0.0003970563213102,0.0009474407853124,3.96297176224e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2000,1.770015e-05,4.223543e-05,1.76663e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2001,0.0003806247602673,0.0007875255115068,9.45533797713e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2001,1.657731e-05,3.429901e-05,4.11807e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2002,0.0003791732997188,0.0007286246589771,0.0001031977140755
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2002,1.615214e-05,3.103817e-05,4.39605e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2003,0.0003897694297444,0.0007583078318795,9.57527577609e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2003,1.625092e-05,3.1616649999999995e-05,3.99229e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2004,0.000378761341237,0.0008212143707713,8.26958263714e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2004,1.546452e-05,3.352952e-05,3.3763999999999996e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2005,0.0003802501234236,0.000887824155872,3.54691197393e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2005,1.520726e-05,3.550656e-05,1.4185100000000001e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2006,0.000394403808314,0.0008298682273751,7.02210987861e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2006,1.544985e-05,3.250815e-05,2.75075e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2007,0.0004055524065844,0.0008073123422115,7.6517678479e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2007,1.556283e-05,3.098013e-05,2.9363200000000003e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2008,0.0003850667697132,0.00078704133731,7.36441138125e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2008,1.448135e-05,2.9598560000000002e-05,2.76956e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2009,0.0003651937111301,0.0007993563813161,5.97178537986e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2009,1.3467380000000001e-05,2.947816e-05,2.20224e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2010,0.0003474049751243,0.0008501028449114,1.32232489081e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2010,1.256953e-05,3.075775e-05,4.7843e-07
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2011,0.0003519840967636,0.0007684804717881,5.4997565566e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2011,1.2498590000000002e-05,2.728795e-05,1.95291e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2012,0.0003398480693506,0.0007125848157363,6.87146132295e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2012,1.184417e-05,2.4834549999999998e-05,2.3948e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2013,0.000352817700126,0.000751441216292,6.41659931165e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2013,1.206899e-05,2.570487e-05,2.19495e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2014,0.0003471743394925,0.0008113803459199,4.9223600782e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2014,1.165864e-05,2.724739e-05,1.653e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2015,0.0003491070162297,0.0008929090130305,1.43284197176e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2015,1.151402e-05,2.9449350000000003e-05,4.7257000000000006e-07
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2016,0.0003221406906014,0.0007483245605406,5.80277771462e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2016,1.044201e-05,2.4256530000000003e-05,1.8809400000000001e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2017,0.0002930266519961,0.0006655958580401,5.94374174396e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2017,9.34327e-06,2.1222779999999998e-05,1.8951799999999997e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2018,0.0002700766261531,0.0006688705039864,4.55552520912e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2018,8.476809999999999e-06,2.099362e-05,1.42983e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2019,0.0002489536364689,0.0006851839789813,1.7524114867e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2019,7.696339999999999e-06,2.11823e-05,5.418e-08
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2020,0.0002515128539612,0.0006995426951835,3.8149645167e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2020,7.66347e-06,2.131471e-05,1.1624e-07
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,1,Number,2021,0.0002344463672055,0.0006631075519631,1.5083082729e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,85,Air pollution,3,Rate,2021,7.0443000000000005e-06,1.992409e-05,4.532e-08
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,1990,0.000819867246077,0.0017568344760973,0.0001008353780921
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,1990,4.644355e-05,9.952053999999999e-05,5.71209e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,1991,0.0007152474472476,0.0013893398789663,0.0001804917168898
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,1991,3.9737220000000004e-05,7.718797999999999e-05,1.0027629999999999e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,1992,0.0006437638773078,0.0012216764019117,0.000176770575638
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,1992,3.501232e-05,6.644319e-05,9.614e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,1993,0.0005681856843213,0.0010634488344422,0.0001615915450837
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,1993,3.020965e-05,5.654211e-05,8.591600000000001e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,1994,0.0005169585926151,0.0010452132382859,0.0001078869155623
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,1994,2.684217e-05,5.4270860000000006e-05,5.60184e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,1995,0.0004834970188851,0.0011083563436349,3.24812286799e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,1995,2.449289e-05,5.614687e-05,1.64543e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,1996,0.0004719590493285,0.0009806868083485,0.0001017183352837
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,1996,2.330502e-05,4.842566e-05,5.02278e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,1997,0.0004494360485634,0.0008768905306909,0.0001233065514682
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,1997,2.162228e-05,4.218703e-05,5.932250000000001e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,1998,0.0004307790003126,0.0008701834257348,0.0001287120655611
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,1998,2.019363e-05,4.0791590000000004e-05,6.0336399999999995e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,1999,0.0004043662289736,0.0008481579062087,9.54007465894e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,1999,1.8477180000000002e-05,3.875587e-05,4.3592600000000005e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2000,0.0003970563213102,0.0009474407853124,3.96297176224e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2000,1.770015e-05,4.223543e-05,1.76663e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2001,0.0003806247602673,0.0007875255115068,9.45533797713e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2001,1.657731e-05,3.429901e-05,4.11807e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2002,0.0003791732997188,0.0007286246589771,0.0001031977140755
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2002,1.615214e-05,3.103817e-05,4.39605e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2003,0.0003897694297444,0.0007583078318795,9.57527577609e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2003,1.625092e-05,3.1616649999999995e-05,3.99229e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2004,0.000378761341237,0.0008212143707713,8.26958263714e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2004,1.546452e-05,3.352952e-05,3.3763999999999996e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2005,0.0003802501234236,0.000887824155872,3.54691197393e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2005,1.520726e-05,3.550656e-05,1.4185100000000001e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2006,0.000394403808314,0.0008298682273751,7.02210987861e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2006,1.544985e-05,3.250815e-05,2.75075e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2007,0.0004055524065844,0.0008073123422115,7.6517678479e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2007,1.556283e-05,3.098013e-05,2.9363200000000003e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2008,0.0003850667697132,0.00078704133731,7.36441138125e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2008,1.448135e-05,2.9598560000000002e-05,2.76956e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2009,0.0003651937111301,0.0007993563813161,5.97178537986e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2009,1.3467380000000001e-05,2.947816e-05,2.20224e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2010,0.0003474049751243,0.0008501028449114,1.32232489081e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2010,1.256953e-05,3.075775e-05,4.7843e-07
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2011,0.0003519840967636,0.0007684804717881,5.4997565566e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2011,1.2498590000000002e-05,2.728795e-05,1.95291e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2012,0.0003398480693506,0.0007125848157363,6.87146132295e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2012,1.184417e-05,2.4834549999999998e-05,2.3948e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2013,0.000352817700126,0.000751441216292,6.41659931165e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2013,1.206899e-05,2.570487e-05,2.19495e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2014,0.0003471743394925,0.0008113803459199,4.9223600782e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2014,1.165864e-05,2.724739e-05,1.653e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2015,0.0003491070162297,0.0008929090130305,1.43284197176e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2015,1.151402e-05,2.9449350000000003e-05,4.7257000000000006e-07
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2016,0.0003221406906014,0.0007483245605406,5.80277771462e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2016,1.044201e-05,2.4256530000000003e-05,1.8809400000000001e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2017,0.0002930266519961,0.0006655958580401,5.94374174396e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2017,9.34327e-06,2.1222779999999998e-05,1.8951799999999997e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2018,0.0002700766261531,0.0006688705039864,4.55552520912e-05
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2018,8.476809999999999e-06,2.099362e-05,1.42983e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2019,0.0002489536364689,0.0006851839789813,1.7524114867e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2019,7.696339999999999e-06,2.11823e-05,5.418e-08
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2020,0.0002515128539612,0.0006995426951835,3.8149645167e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2020,7.66347e-06,2.131471e-05,1.1624e-07
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,1,Number,2021,0.0002344463672055,0.0006631075519631,1.5083082729e-06
1,Deaths,567,Utah,3,Both,22,All ages,328,Upper respiratory infections,380,Particulate matter pollution,3,Rate,2021,7.0443000000000005e-06,1.992409e-05,4.532e-08
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,1990,8.54315285032e-05,0.0002685243448091,3.3891371239e-06
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,3,Rate,1990,4.8395e-06,1.521127e-05,1.9199e-07
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,1991,7.48209185732e-05,0.0002101751377038,1.04266174407e-05
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,3,Rate,1991,4.15685e-06,1.167676e-05,5.7927e-07
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,1992,6.57222164441e-05,0.0001704503543482,9.1438852362e-06
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,3,Rate,1992,3.57443e-06,9.27027e-06,4.9731e-07
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,1993,5.96498950766e-05,0.0001486698773281,7.8868707066e-06
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,3,Rate,1993,3.1714999999999996e-06,7.90457e-06,4.1933e-07
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,1994,5.47109628176e-05,0.0001471261941896,6.2518968481e-06
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,3,Rate,1994,2.84077e-06,7.63927e-06,3.2462e-07
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,1995,4.95486590653e-05,0.0001543537104984,7.030463245e-07
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,3,Rate,1995,2.51003e-06,7.81922e-06,3.561e-08
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,1996,4.76324287465e-05,0.0001256417189593,5.9303107466e-06
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,3,Rate,1996,2.35206e-06,6.2041e-06,2.9283e-07
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,1997,4.51771465529e-05,0.0001184480524479,6.5908449576e-06
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,3,Rate,1997,2.17346e-06,5.69851e-06,3.1708000000000003e-07
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,1998,3.97927350928e-05,9.85265825397e-05,5.7741118117e-06
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,3,Rate,1998,1.86536e-06,4.61863e-06,2.7067000000000003e-07
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,1999,3.1135677264e-05,7.84731762184e-05,3.962468037e-06
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,3,Rate,1999,1.42272e-06,3.5857700000000005e-06,1.8106e-07
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,2000,2.65253363684e-05,7.45939240189e-05,8.293823892e-07
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,3,Rate,2000,1.18246e-06,3.32528e-06,3.697e-08
1,Deaths,567,Utah,3,Both,22,All ages,329,Otitis media,85,Air pollution,1,Number,2001,2.50932894325e-05,6.49668348758e-05,3.0127039884e-06
